price,avg_rating,battery_capacity,ram_capacity,internal_memory,screen_size,cpu_benchmark,hashed_brand_name,hashed_model,normalized_avg_rating
14750.0,8.3,4500,8,128.0,6.44,4838.0,43031010,86047120,0.7941176470588237
14750.0,8.6,4830,12,256.0,6.56,4805.0,43031010,51931917,0.8823529411764705
14750.0,8.5,4830,8,128.0,6.56,4805.0,43031010,49695770,0.8529411764705882
10000.0,8.4,4500,8,256.0,6.44,4254.0,43031010,68832902,0.823529411764706
15000.0,8.7,4800,12,256.0,6.7,7878.0,43031010,61213120,0.9117647058823527
15000.0,8.3,4700,8,256.0,6.56,4686.0,43031010,98353421,0.7941176470588237
15000.0,8.7,5000,12,256.0,6.73,7374.0,43031010,6657396,0.9117647058823527
15000.0,8.4,5000,8,256.0,6.7,2431.0,43031010,57384343,0.823529411764706
15000.0,8.4,5000,8,256.0,6.67,3423.0,43031010,59457060,0.823529411764706
22300.0,7.2,5000,12,256.0,6.78,6028.0,43031010,31386842,0.47058823529411775
25000.0,7.5,5500,8,256.0,6.78,5832.0,43031010,18505136,0.5588235294117647
26939.0,8.6,5500,12,256.0,6.78,6028.0,43031010,96472222,0.8823529411764705
40000.0,9.0,5500,8,256.0,6.78,7855.0,43031010,25854439,1.0
22999.0,8.0,4800,12,256.0,8.03,11789.0,43031010,27882821,0.7058823529411765
25500.0,7.0,4600,12,256.0,8.03,5088.0,43031010,33199013,0.411764705882353
36500.0,7.0,4600,12,512.0,8.03,5088.0,43031010,27599824,0.411764705882353
25500.0,8.0,4730,12,256.0,8.03,5088.0,43031010,99547572,0.7058823529411765
46999.0,9.0,5700,16,512.0,8.03,11525.0,43031010,47765490,1.0
50000.0,9.0,5700,16,1024.0,8.03,11525.0,43031010,47765490,1.0
21304.0,8.6,5000,12,512.0,7.0,5088.0,43031010,39821089,0.8823529411764705
21266.0,8.6,4500,8,128.0,6.78,7878.0,43031010,73793189,0.8823529411764705
21266.0,8.8,4500,12,256.0,6.78,7878.0,43031010,37927951,0.9411764705882355
32278.0,9.0,4700,12,256.0,6.78,5088.0,43031010,98443477,1.0
32278.0,9.0,4500,12,256.0,6.78,5088.0,43031010,66776852,1.0
14245.0,8.8,4810,8,128.0,6.78,7878.0,43031010,95118974,0.9411764705882355
19250.0,8.0,4870,8,256.0,6.78,7878.0,43031010,82238603,0.7058823529411765
27870.0,8.0,4700,12,256.0,6.78,6796.0,43031010,67532924,0.7058823529411765
30000.0,8.2,5000,12,256.0,6.78,7855.0,43031010,9076245,0.764705882352941
54999.0,8.4,5400,16,512.0,6.78,7855.0,43031010,27540089,0.823529411764706
40000.0,7.0,5800,12,256.0,6.67,7855.0,43031010,59424848,0.411764705882353
64999.0,7.7,6000,16,512.0,6.78,7855.0,43031010,26295840,0.6176470588235295
5000.0,7.2,5000,4,64.0,6.55,2752.0,43031010,16790964,0.47058823529411775
6000.0,7.5,5000,6,128.0,6.55,2752.0,43031010,26357497,0.5588235294117647
7700.0,7.7,5000,8,128.0,6.55,3781.0,43031010,36195153,0.6176470588235295
6093.0,8.0,5000,8,128.0,6.64,2752.0,43031010,42422244,0.7058823529411765
6093.0,8.0,5000,8,128.0,6.64,3781.0,43031010,26066710,0.7058823529411765
7999.0,8.0,5000,8,128.0,6.58,3781.0,43031010,27426856,0.7058823529411765
9960.0,7.0,5000,4,128.0,6.51,4076.0,43031010,38907963,0.411764705882353
9499.0,8.2,5000,8,128.0,6.64,4076.0,43031010,81612317,0.764705882352941
10000.0,9.0,6000,8,256.0,6.68,4061.0,43031010,36294680,1.0
9655.3,,8,128,6.44,3781.0,,43031010,81210741,
9655.0,7.7,5000,4,128.0,6.58,4076.0,43031010,27368632,0.6176470588235295
9239.0,7.8,5000,4,128.0,6.58,4076.0,43031010,46629352,0.6470588235294118
9239.0,7.9,6000,8,128.0,6.58,4076.0,43031010,88579758,0.6764705882352943
9239.0,8.0,5000,8,128.0,6.58,4076.0,43031010,77645717,0.7058823529411765
8395.0,8.2,4050,8,128.0,6.44,3851.0,43031010,4524335,0.764705882352941
9235.0,8.2,5000,8,128.0,6.58,4077.0,43031010,55125825,0.764705882352941
7555.0,7.6,4500,6,128.0,6.64,3700.0,43031010,61570037,0.588235294117647
9135.0,7.7,4500,8,128.0,6.58,4559.0,43031010,62859765,0.6176470588235295
12000.0,7.0,4500,8,128.0,6.38,4833.0,43031010,2987215,0.411764705882353
12000.0,8.0,4500,12,512.0,6.67,4061.0,43031010,96957831,0.7058823529411765
12000.0,8.0,4800,8,256.0,6.67,3958.0,43031010,21670011,0.7058823529411765
7500.0,8.3,5160,8,128.0,6.67,4838.0,93512542,65450878,0.7941176470588237
7500.0,8.3,4500,6,128.0,6.67,4838.0,93512542,4669173,0.7941176470588237
8000.0,8.6,4500,8,128.0,6.67,4838.0,93512542,64973027,0.8823529411764705
17000.0,8.8,5000,12,256.0,6.67,6559.0,93512542,26918856,0.9411764705882355
11999.0,8.2,4300,6,128.0,6.55,6100.0,93512542,18496208,0.764705882352941
37500.0,8.9,4600,8,256.0,6.73,6414.0,93512542,77767188,0.9705882352941178
40000.0,8.9,4600,12,256.0,6.73,6414.0,93512542,63848088,0.9705882352941178
16000.0,8.0,4860,8,256.0,6.73,7290.0,93512542,54403650,0.7058823529411765
22499.0,8.7,5000,8,128.0,6.67,7615.0,93512542,54575299,0.9117647058823527
27999.0,8.9,5000,8,128.0,6.67,7290.0,93512542,24065778,0.9705882352941178
22499.0,8.9,4500,8,128.0,6.36,9112.0,93512542,61065529,0.9705882352941178
22499.0,8.0,4820,8,128.0,6.73,9112.0,93512542,1231686,0.7058823529411765
45399.0,8.5,5000,12,256.0,6.6,9112.0,93512542,9107430,0.8529411764705882
19700.0,5.6,4500,8,256.0,6.55,5502.0,93512542,58863136,0.0
23915.0,8.7,5000,12,256.0,6.67,7374.0,93512542,64347575,0.9117647058823527
29402.0,9.0,5000,8,256.0,6.67,7855.0,93512542,97126445,1.0
40000.0,8.9,5000,12,256.0,6.43,11525.0,93512542,16370796,0.9705882352941178
73293.0,9.0,5000,16,512.0,6.73,11525.0,93512542,28057417,1.0
10000.0,8.5,4500,8,128.0,6.55,5502.0,93512542,68205602,0.8529411764705882
10000.0,8.6,5000,8,256.0,6.7,7374.0,93512542,48915493,0.8823529411764705
20000.0,8.0,4500,12,256.0,8.02,7290.0,93512542,24441120,0.7058823529411765
30000.0,9.0,4800,12,1024.0,8.03,9112.0,93512542,13349624,1.0
18499.0,8.0,5110,8,256.0,6.67,6330.0,93512542,58572805,0.7058823529411765
22999.0,8.0,6000,8,256.0,6.67,7424.0,93512542,87289348,0.7058823529411765
5000.0,7.4,5000,4,64.0,6.58,4254.0,93512542,7237353,0.5294117647058825
6000.0,7.6,5000,6,128.0,6.58,4254.0,93512542,24782572,0.588235294117647
6000.0,7.4,5000,4,64.0,6.58,4076.0,93512542,9626321,0.5294117647058825
6000.0,7.7,5000,6,128.0,6.58,4076.0,93512542,59069276,0.6176470588235295
8199.0,8.3,5000,8,128.0,6.79,2754.0,93512542,23283727,0.7941176470588237
9490.0,8.5,5000,8,128.0,6.79,4061.0,93512542,18807938,0.8529411764705882
8999.0,7.9,5100,6,128.0,6.73,4061.0,93512542,22153211,0.6764705882352943
8298.0,7.7,5000,8,256.0,6.74,2752.0,93512542,37834375,0.6176470588235295
8349.0,7.5,5160,8,256.0,6.88,2752.0,93512542,37643585,0.5588235294117647
3704.0,7.4,5000,2,32.0,6.52,1175.0,93512542,58351628,0.5294117647058825
3999.0,6.0,5000,2,32.0,6.52,1175.0,93512542,20484772,0.11764705882352951
4704.0,6.1,5000,3,32.0,6.52,1175.0,93512542,96465720,0.14705882352941174
4500.0,7.5,5000,2,32.0,6.52,1638.0,93512542,99136280,0.5588235294117647
5000.0,7.6,5000,2,32.0,6.52,1638.0,93512542,19201933,0.588235294117647
5390.0,7.5,5000,4,128.0,6.71,1638.0,93512542,13005980,0.5588235294117647
12000.0,8.3,5500,8,128.0,6.67,7374.0,93512542,10939236,0.7941176470588237
14382.0,8.5,5000,8,128.0,6.67,7290.0,93512542,87031415,0.8529411764705882
13000.0,8.5,5080,8,256.0,6.6,7615.0,93512542,33116375,0.8529411764705882
14000.0,8.2,5080,6,128.0,6.6,7615.0,93512542,61677911,0.764705882352941
18000.0,8.4,5500,8,128.0,6.67,7290.0,93512542,90732204,0.823529411764706
20000.0,8.6,5000,8,128.0,6.73,7290.0,93512542,67030347,0.8823529411764705
20000.0,8.5,5000,8,128.0,6.67,9112.0,93512542,25097487,0.8529411764705882
15000.0,8.3,5500,8,128.0,6.67,7374.0,93512542,37770358,0.7941176470588237
6934.0,7.6,5000,4,64.0,6.43,3781.0,93512542,46663814,0.588235294117647
7903.0,8.0,5000,6,128.0,6.43,3781.0,93512542,51072459,0.7058823529411765
7304.0,7.9,5000,6,64.0,6.43,3781.0,93512542,79958951,0.6764705882352943
7000.0,7.7,5000,4,128.0,6.6,3781.0,93512542,3846364,0.6176470588235295
9949.0,8.1,5000,6,128.0,6.67,3849.0,93512542,30422467,0.7352941176470588
12000.0,8.1,5000,6,64.0,6.67,4183.0,93512542,86873503,0.7352941176470588
14000.0,8.3,5000,6,128.0,6.67,4838.0,93512542,40145898,0.7941176470588237
15000.0,8.6,5000,8,128.0,6.67,4838.0,93512542,57791472,0.8823529411764705
16160.0,8.7,5000,8,256.0,6.67,4838.0,93512542,35140169,0.9117647058823527
5999.0,6.9,5000,4,128.0,6.58,4076.0,93512542,82536494,0.3823529411764708
5898.0,7.3,5000,4,128.0,6.58,4076.0,93512542,10994613,0.5
7000.0,8.0,5000,6,64.0,6.43,3849.0,93512542,84033715,0.7058823529411765
8000.0,8.1,5000,6,128.0,6.43,3849.0,93512542,95855046,0.7352941176470588
9000.0,8.4,5000,8,128.0,6.43,3849.0,93512542,86130309,0.823529411764706
6000.0,8.0,5000,6,64.0,6.43,4076.0,93512542,18847883,0.7058823529411765
10000.0,7.9,5000,6,64.0,6.6,3700.0,93512542,17637177,0.6764705882352943
12000.0,8.1,5000,6,128.0,6.6,3700.0,93512542,6264655,0.7352941176470588
15599.0,8.3,5000,8,128.0,6.6,3700.0,93512542,40077443,0.7941176470588237
20000.0,8.2,5080,6,128.0,6.6,5230.0,93512542,96625054,0.764705882352941
6000.0,7.6,5000,4,128.0,6.67,3958.0,93512542,14191709,0.588235294117647
8395.0,7.9,5000,6,128.0,6.67,3958.0,93512542,21766799,0.6764705882352943
5000.0,7.5,5000,4,64.0,6.67,3781.0,93512542,4622385,0.5588235294117647
8500.0,8.9,4300,8,256.0,6.67,5001.0,93512542,33413074,0.9705882352941178
10000.0,8.2,5000,8,128.0,6.67,4131.0,93512542,45283805,0.764705882352941
10146.0,8.2,5000,8,256.0,6.67,4131.0,93512542,11446038,0.764705882352941
8000.0,7.9,5000,6,128.0,6.67,4131.0,93512542,255083,0.6764705882352943
13819.0,8.6,4980,8,256.0,6.67,4805.0,93512542,68897466,0.8823529411764705
15000.0,8.7,4980,12,256.0,6.67,4805.0,93512542,95319043,0.9117647058823527
12000.0,8.4,4980,6,128.0,6.67,4805.0,93512542,28587047,0.823529411764706
10938.0,8.1,5000,8,128.0,6.67,3853.0,93512542,59631798,0.7352941176470588
12000.0,7.8,5000,6,128.0,6.67,5721.0,93512542,53020114,0.6470588235294118
15000.0,8.3,5200,6,128.0,6.67,5230.0,93512542,1448169,0.7941176470588237
13699.0,7.5,5500,8,128.0,6.67,4565.0,93512542,11616839,0.5588235294117647
13699.0,7.5,5110,6,128.0,6.67,4565.0,93512542,26606053,0.5588235294117647
17178.0,8.0,5500,8,256.0,6.67,6330.0,93512542,12255526,0.7058823529411765
21499.0,8.0,5110,12,512.0,6.67,6330.0,93512542,97487596,0.7058823529411765
25999.0,8.0,5110,12,512.0,6.67,5754.0,93512542,39376057,0.7058823529411765
